labels,data
2021-09-17 00:00:00.0000000,0.18
2021-09-17 00:00:00.0000000,0.18
2021-09-17 00:00:00.0000000,0.18
2021-09-17 00:00:00.0000000,0.18
2022-02-10 00:00:00.0000000,0.29
2022-02-10 00:00:00.0000000,0.29
2022-02-10 00:00:00.0000000,0.29
2022-02-10 00:00:00.0000000,0.29
2022-02-10 00:00:00.0000000,0.29
2022-03-09 00:00:00.0000000,0.12
2022-03-09 00:00:00.0000000,0.12
2022-03-09 00:00:00.0000000,0.12
2022-03-09 00:00:00.0000000,0.12
2022-03-09 00:00:00.0000000,0.12
2022-03-09 00:00:00.0000000,0.12
2022-03-09 00:00:00.0000000,0.12
2021-10-12 00:00:00.0000000,0.15
2021-10-12 00:00:00.0000000,0.15
2021-10-12 00:00:00.0000000,0.15
2021-10-12 00:00:00.0000000,0.15
2021-11-22 00:00:00.0000000,8.4
2021-11-22 00:00:00.0000000,8.4
2021-11-22 00:00:00.0000000,8.4
2021-11-22 00:00:00.0000000,8.4
2021-11-22 00:00:00.0000000,8.4
2022-02-10 00:00:00.0000000,0.14
2022-02-10 00:00:00.0000000,0.14
2022-02-10 00:00:00.0000000,0.14
2022-02-10 00:00:00.0000000,0.14
2022-02-10 00:00:00.0000000,0.14
2021-11-16 00:00:00.0000000,0.12
2021-11-16 00:00:00.0000000,0.12
2021-11-16 00:00:00.0000000,0.12
2021-11-16 00:00:00.0000000,0.12
2022-02-01 00:00:00.0000000,0.51
2022-02-01 00:00:00.0000000,0.51
2022-02-01 00:00:00.0000000,0.51
2022-02-01 00:00:00.0000000,0.51
2022-02-01 00:00:00.0000000,0.51
2022-02-01 00:00:00.0000000,0.51
2021-10-25 00:00:00.0000000,0.15
2021-10-25 00:00:00.0000000,0.15
2021-10-25 00:00:00.0000000,0.15
2021-10-25 00:00:00.0000000,0.15
2022-03-25 00:00:00.0000000,0.37
2022-03-25 00:00:00.0000000,0.37
2022-03-25 00:00:00.0000000,0.37
2022-03-25 00:00:00.0000000,0.37
2022-03-25 00:00:00.0000000,0.37
2021-10-26 00:00:00.0000000,0.12
2021-10-26 00:00:00.0000000,0.12
2021-10-26 00:00:00.0000000,0.12
2021-10-26 00:00:00.0000000,0.12
2021-10-11 00:00:00.0000000,0.20
2021-10-11 00:00:00.0000000,0.20
2021-10-11 00:00:00.0000000,0.20
2021-10-11 00:00:00.0000000,0.20
2021-10-11 00:00:00.0000000,0.20
2022-01-14 00:00:00.0000000,0.14
2022-01-14 00:00:00.0000000,0.14
2022-01-14 00:00:00.0000000,0.14
2022-01-14 00:00:00.0000000,0.14
2022-01-14 00:00:00.0000000,0.14
2021-07-30 00:00:00.0000000,0.19
2021-07-30 00:00:00.0000000,0.19
2021-07-30 00:00:00.0000000,0.19
2021-10-19 00:00:00.0000000,0.33
2021-10-19 00:00:00.0000000,0.33
2021-10-19 00:00:00.0000000,0.33
2021-10-19 00:00:00.0000000,0.33
2022-03-01 00:00:00.0000000,0.18
2022-03-01 00:00:00.0000000,0.18
2022-03-01 00:00:00.0000000,0.18
2022-03-01 00:00:00.0000000,0.18
2022-03-01 00:00:00.0000000,0.18
2022-02-02 00:00:00.0000000,0.17
2022-02-02 00:00:00.0000000,0.17
